Datazone,dist_km,indicator,rank
S01010359,0.30711103831326964,Health_Domain_Rank,404.0
S01010360,0.1912309080121959,Health_Domain_Rank,486.0
S01010361,0.18412884256100323,Health_Domain_Rank,297.0
S01010362,0.23948920156069695,Health_Domain_Rank,87.0
S01010363,0.28615999465009107,Health_Domain_Rank,4307.0
S01010364,0.2799774757180746,Health_Domain_Rank,5787.0
S01010365,0.7892701144016734,Health_Domain_Rank,5631.0
S01010366,0.35820560431990744,Health_Domain_Rank,5102.0
S01010367,0.5676871000769874,Health_Domain_Rank,6677.0
S01010368,0.6224444998938411,Health_Domain_Rank,5479.0
S01010369,0.22337884582558318,Health_Domain_Rank,3159.0
S01010370,0.6209014791425825,Health_Domain_Rank,6629.0
S01010371,0.7077712949292876,Health_Domain_Rank,6407.0
S01010372,0.5902933552627803,Health_Domain_Rank,6704.0
S01010373,0.4479594705903116,Health_Domain_Rank,5202.0
S01010374,0.783324702448339,Health_Domain_Rank,6889.0
S01010375,0.9783841935881016,Health_Domain_Rank,6513.0
S01010376,0.8450218684737967,Health_Domain_Rank,5878.0
S01010377,0.9342569911259331,Health_Domain_Rank,6619.0
S01010378,1.0771393889944887,Health_Domain_Rank,5284.0
S01010379,0.9571833545005111,Health_Domain_Rank,3940.0
S01010380,0.5676254236187839,Health_Domain_Rank,4501.0
S01010381,0.30256876298474644,Health_Domain_Rank,4735.0
S01010382,0.41324041969708925,Health_Domain_Rank,3430.0
S01010383,0.35459551264464356,Health_Domain_Rank,740.0
S01010384,0.6680621963480428,Health_Domain_Rank,6142.0
S01010385,0.4007321187533693,Health_Domain_Rank,3276.0
S01010386,0.20497249921099125,Health_Domain_Rank,696.0
S01010387,0.17164379706013155,Health_Domain_Rank,3134.0
S01010388,0.45854556110469624,Health_Domain_Rank,703.0
S01010389,0.45175297774110357,Health_Domain_Rank,6707.0
S01010390,0.44634066516137133,Health_Domain_Rank,3126.0
S01010391,0.1267525166578008,Health_Domain_Rank,2704.0
S01010392,0.31142686117475404,Health_Domain_Rank,6968.0
S01010393,0.29033446112376016,Health_Domain_Rank,3603.0
S01010394,0.3140697936457875,Health_Domain_Rank,274.0
S01010395,0.27610123433730654,Health_Domain_Rank,2509.0
S01010396,0.5402176166871225,Health_Domain_Rank,2225.0
S01010397,0.6701684661764704,Health_Domain_Rank,4594.0
S01010398,0.15966819129179866,Health_Domain_Rank,5239.0
S01010399,0.4853636388335552,Health_Domain_Rank,6896.0
S01010400,0.45714115593343224,Health_Domain_Rank,6393.0
S01010401,0.8012314012231251,Health_Domain_Rank,4536.0
S01010402,0.593952339803449,Health_Domain_Rank,6761.0
S01010403,0.8396322367275325,Health_Domain_Rank,5897.0
S01010404,1.0302266036112153,Health_Domain_Rank,6479.0
S01010405,0.8145454342569967,Health_Domain_Rank,6523.0
S01010406,1.0182876005467956,Health_Domain_Rank,6049.0
S01010407,0.9730457119394882,Health_Domain_Rank,5780.0
S01010408,0.9267295233473335,Health_Domain_Rank,3120.0
S01010409,1.0633111939600022,Health_Domain_Rank,6283.0
S01010410,1.0534862324443677,Health_Domain_Rank,6457.0
S01010411,1.138179587989006,Health_Domain_Rank,6778.0
S01010412,0.8088219645138162,Health_Domain_Rank,6072.0
S01010413,0.7503084707380258,Health_Domain_Rank,5391.0
S01010414,0.792589742892875,Health_Domain_Rank,4974.0
S01010415,0.408058717461126,Health_Domain_Rank,754.0
S01010416,0.6823182948067795,Health_Domain_Rank,6006.0
S01010417,0.62965176150379,Health_Domain_Rank,6207.0
S01010418,0.481221141787332,Health_Domain_Rank,6168.0
S01010419,0.3083152819855877,Health_Domain_Rank,6146.0
S01010420,0.7520376899873596,Health_Domain_Rank,5390.0
S01010421,0.3628864035097245,Health_Domain_Rank,5522.0
S01010422,0.363534207498231,Health_Domain_Rank,3105.0
S01010423,0.24752003791433072,Health_Domain_Rank,413.0
S01010424,0.09660824265310348,Health_Domain_Rank,383.0
S01010425,0.5093542124668233,Health_Domain_Rank,409.0
S01010426,0.2835735305533367,Health_Domain_Rank,1744.0
S01010427,0.601434165301411,Health_Domain_Rank,1285.0
S01010428,0.6208043053376299,Health_Domain_Rank,4477.0
S01010429,0.27942466867458976,Health_Domain_Rank,5411.0
S01010430,0.5145878479245022,Health_Domain_Rank,1043.0
S01010431,0.5397371114838788,Health_Domain_Rank,6261.0
S01010432,0.02527963067241256,Health_Domain_Rank,1212.0
S01010433,0.2520819386547746,Health_Domain_Rank,422.0
S01010434,0.3765147439297068,Health_Domain_Rank,273.0
S01010435,0.34114597727948104,Health_Domain_Rank,912.0
S01010436,0.19422600136386775,Health_Domain_Rank,472.0
S01010437,0.13902960281082788,Health_Domain_Rank,1623.0
S01010438,0.16443668796193045,Health_Domain_Rank,1333.0
S01010439,0.21794813750866052,Health_Domain_Rank,1741.0
S01010440,0.37562676121994576,Health_Domain_Rank,463.0
S01010441,0.20657762620139164,Health_Domain_Rank,3515.0
S01010442,0.00763849034845373,Health_Domain_Rank,1738.0
S01010443,0.48974428897196876,Health_Domain_Rank,2415.0
S01010444,0.4495325303920897,Health_Domain_Rank,732.0
S01010445,0.21667709784513442,Health_Domain_Rank,879.0
S01010446,0.13135498389996172,Health_Domain_Rank,2297.0
S01010447,0.7323947434354976,Health_Domain_Rank,514.0
S01010448,0.630784251188583,Health_Domain_Rank,2290.0
S01010449,0.3629904318073312,Health_Domain_Rank,1182.0
S01010450,1.0568545510484628,Health_Domain_Rank,1342.0
S01010451,0.8262544404758583,Health_Domain_Rank,538.0
S01010452,0.3961538012613418,Health_Domain_Rank,1829.0
S01010453,0.6149828454523013,Health_Domain_Rank,887.0
S01010454,0.459154375735773,Health_Domain_Rank,2451.0
S01010455,0.7604221105445178,Health_Domain_Rank,23.0
S01010456,0.9396542373778338,Health_Domain_Rank,880.0
S01010457,1.1573388978758778,Health_Domain_Rank,2462.0
S01010458,0.7056819985577767,Health_Domain_Rank,992.0
S01010459,0.7504343409582677,Health_Domain_Rank,1493.0
S01010460,1.1536771207150394,Health_Domain_Rank,5888.0
S01010461,1.0075642881502687,Health_Domain_Rank,795.0
S01010462,1.2096917372733205,Health_Domain_Rank,608.0
S01010463,1.1127465923430575,Health_Domain_Rank,2580.0
S01010464,1.3508458664516783,Health_Domain_Rank,2121.0
S01010465,0.11814730187643763,Health_Domain_Rank,4760.0
S01010466,0.5804643412121948,Health_Domain_Rank,5145.0
S01010467,0.4556823485039562,Health_Domain_Rank,3192.0
S01010468,0.2390624605650718,Health_Domain_Rank,5287.0
S01010469,0.39385008914902014,Health_Domain_Rank,1579.0
S01010470,0.6360859491146273,Health_Domain_Rank,870.0
S01010471,0.6472050448101148,Health_Domain_Rank,1646.0
S01010472,0.4760198797937819,Health_Domain_Rank,1778.0
S01010473,0.047501256555611646,Health_Domain_Rank,4005.0
S01010474,0.2544120557597146,Health_Domain_Rank,3330.0
S01010475,0.27888223538432455,Health_Domain_Rank,4761.0
S01010476,0.5485349448006549,Health_Domain_Rank,2549.0
S01010477,0.9417910918563115,Health_Domain_Rank,2166.0
S01010478,0.4614132466846502,Health_Domain_Rank,188.0
S01010479,0.5246653572351898,Health_Domain_Rank,1074.0
S01010480,0.5868453415672779,Health_Domain_Rank,1581.0
S01010481,0.4225609682114553,Health_Domain_Rank,359.0
S01010482,0.2922332122536583,Health_Domain_Rank,1127.0
S01010483,0.08373649697410485,Health_Domain_Rank,915.0
S01010484,0.38891063711221047,Health_Domain_Rank,1232.0
S01010485,0.5782530308703738,Health_Domain_Rank,2989.0
S01010486,0.5721939330813771,Health_Domain_Rank,4835.0
S01010487,0.41042608334024455,Health_Domain_Rank,2839.0
S01010488,0.07807191209850073,Health_Domain_Rank,282.0
S01010489,0.06394195126336846,Health_Domain_Rank,1154.0
S01010490,0.1351563612472711,Health_Domain_Rank,367.0
S01010491,0.20696751178842226,Health_Domain_Rank,275.0
S01010492,0.17030972640101388,Health_Domain_Rank,58.0
S01010493,0.11778963735532835,Health_Domain_Rank,38.0
S01010494,0.02125447993013298,Health_Domain_Rank,1454.0
S01010495,0.1002839620891078,Health_Domain_Rank,15.0
S01010496,0.18967929372660208,Health_Domain_Rank,115.0
S01010497,0.26049728937874,Health_Domain_Rank,52.0
S01010498,0.10923376638077217,Health_Domain_Rank,412.0
S01010499,0.15855238262437227,Health_Domain_Rank,78.0
S01010500,0.09334374494806343,Health_Domain_Rank,179.0
S01010501,0.17733309353806176,Health_Domain_Rank,471.0
S01010502,0.11668196262165126,Health_Domain_Rank,1550.0
S01010503,0.247992108833071,Health_Domain_Rank,243.0
S01009758,0.5713026102467132,Crime_Domain_Rank,5523.0
S01009759,0.2894445882050861,Crime_Domain_Rank,791.0
S01009760,0.15933270421408904,Crime_Domain_Rank,2079.0
S01009761,0.36229462369051496,Crime_Domain_Rank,5459.0
S01009762,0.31701896531972296,Crime_Domain_Rank,1904.0
S01009763,0.6702832977316017,Crime_Domain_Rank,6138.0
S01009764,0.6450359348655097,Crime_Domain_Rank,1930.0
S01009765,0.5857524509985077,Crime_Domain_Rank,4535.0
S01009766,0.48203927587863626,Crime_Domain_Rank,2479.0
S01009767,0.9266746729072894,Crime_Domain_Rank,443.0
S01009768,0.03849876445152884,Crime_Domain_Rank,3817.0
S01009769,0.22276228292805464,Crime_Domain_Rank,3011.0
S01009770,0.7086327620716472,Crime_Domain_Rank,4995.0
S01009771,0.38843802256383925,Crime_Domain_Rank,6219.0
S01009772,0.48139304143771505,Crime_Domain_Rank,6055.0
S01009773,0.49268494068367197,Crime_Domain_Rank,6608.0
S01009774,0.7686715819968776,Crime_Domain_Rank,6204.0
S01009775,0.8866678029984089,Crime_Domain_Rank,83.0
S01009776,0.23492742600366873,Crime_Domain_Rank,810.0
S01009777,0.436333771306881,Crime_Domain_Rank,927.0
S01009778,0.20395760152173795,Crime_Domain_Rank,2379.0
S01009779,0.1256906527334853,Crime_Domain_Rank,700.0
S01009780,0.8149017417356218,Crime_Domain_Rank,833.0
S01009781,0.4242788789418752,Crime_Domain_Rank,1624.0
S01009782,0.6234371404490371,Crime_Domain_Rank,1954.0
S01009783,0.4668928162827543,Crime_Domain_Rank,4814.0
S01009784,0.07995722441993622,Crime_Domain_Rank,2034.0
S01009785,0.19011751993498108,Crime_Domain_Rank,1740.0
S01009786,0.6259141689639823,Crime_Domain_Rank,404.0
S01009787,0.2944969441844073,Crime_Domain_Rank,1355.0
S01009788,0.5233442653198285,Crime_Domain_Rank,3599.0
S01009789,0.5627673835914,Crime_Domain_Rank,514.0
S01009790,0.20296137929551983,Crime_Domain_Rank,5842.0
S01009791,0.4930603018009711,Crime_Domain_Rank,1601.0
S01009792,0.5355736324962286,Crime_Domain_Rank,4902.0
S01009793,1.0086604762810543,Crime_Domain_Rank,5473.0
S01009794,0.7055611744916742,Crime_Domain_Rank,4466.0
S01009795,0.911152428147963,Crime_Domain_Rank,6007.0
S01009796,0.9055687208157932,Crime_Domain_Rank,6614.5
S01009797,0.2617206929720843,Crime_Domain_Rank,1847.0
S01009798,0.6538869463584884,Crime_Domain_Rank,4837.0
S01009799,0.05080612309980742,Crime_Domain_Rank,324.0
S01009800,0.747905102517027,Crime_Domain_Rank,3248.0
S01009801,0.35903337340557284,Crime_Domain_Rank,1095.0
S01009802,0.5661373686545854,Crime_Domain_Rank,1986.0
S01009803,0.5514169684294857,Crime_Domain_Rank,2508.0
S01009804,0.26628602483230085,Crime_Domain_Rank,449.0
S01009805,0.6578626048189783,Crime_Domain_Rank,1178.0
S01009806,0.045701977081548086,Crime_Domain_Rank,135.0
S01009807,0.36333773338645675,Crime_Domain_Rank,4870.0
S01009808,0.43323758108324273,Crime_Domain_Rank,4741.0
S01009809,0.5870996797126903,Crime_Domain_Rank,1377.0
S01009810,0.34168114926159976,Crime_Domain_Rank,2282.0
S01009811,0.5092719447719027,Crime_Domain_Rank,2288.0
S01009812,0.632552397715158,Crime_Domain_Rank,1862.0
S01009813,0.4164047490128172,Crime_Domain_Rank,761.0
S01009814,0.6074856638361208,Crime_Domain_Rank,2626.0
S01009815,0.6541554468391589,Crime_Domain_Rank,1469.0
S01009816,0.8941551223142151,Crime_Domain_Rank,4912.0
S01009817,0.37330691590533105,Crime_Domain_Rank,2748.0
S01009818,0.939867801424023,Crime_Domain_Rank,5592.0
S01009819,0.9429841651175731,Crime_Domain_Rank,1993.0
S01009820,0.8519643266881582,Crime_Domain_Rank,1166.0
S01009821,0.9406679134468725,Crime_Domain_Rank,2229.0
S01009822,1.4011974986908824,Crime_Domain_Rank,3147.0
S01009823,1.1283253895432903,Crime_Domain_Rank,1545.0
S01009824,1.0988210696330798,Crime_Domain_Rank,5190.0
S01009825,0.9077313129801746,Crime_Domain_Rank,1878.0
S01009826,0.9821329053082849,Crime_Domain_Rank,2945.0
S01009827,1.281516828606016,Crime_Domain_Rank,2756.0
S01009828,1.2118047206336593,Crime_Domain_Rank,2930.0
S01009829,0.49373065359979745,Crime_Domain_Rank,2355.0
S01009830,0.34829755029974857,Crime_Domain_Rank,3443.0
S01009831,0.5825124250414613,Crime_Domain_Rank,4780.0
S01009832,0.8895486181249619,Crime_Domain_Rank,1647.0
S01009833,0.11699638732805737,Crime_Domain_Rank,9.0
S01009834,0.22735776519664555,Crime_Domain_Rank,1546.0
S01009835,0.4302364273558251,Crime_Domain_Rank,2042.0
S01009836,0.36472537903190855,Crime_Domain_Rank,3170.0
S01009837,0.6321538949769726,Crime_Domain_Rank,3485.0
S01009838,0.6023256651109223,Crime_Domain_Rank,1416.0
S01009839,0.3756500765269871,Crime_Domain_Rank,530.0
S01009840,0.24486565872675947,Crime_Domain_Rank,2819.0
S01009841,0.19984271996738087,Crime_Domain_Rank,1508.0
S01009842,0.14737998024562873,Crime_Domain_Rank,263.0
S01009843,0.16448456792977803,Crime_Domain_Rank,70.0
S01009844,0.14444519985790422,Crime_Domain_Rank,127.0
S01009845,0.15222981654460319,Crime_Domain_Rank,350.0
S01009846,0.4488347600725584,Crime_Domain_Rank,925.0
S01009847,0.14506822284831317,Crime_Domain_Rank,703.0
S01009848,0.20648192174659194,Crime_Domain_Rank,1122.0
S01009849,0.6207215324693608,Crime_Domain_Rank,1489.0
S01009850,0.49855952540853865,Crime_Domain_Rank,4432.0
S01009851,0.43066957119260296,Crime_Domain_Rank,1374.0
S01009852,0.7844448905943867,Crime_Domain_Rank,336.0
S01009853,0.5980520540170864,Crime_Domain_Rank,2829.0
S01009854,0.6546529799157556,Crime_Domain_Rank,2136.0
S01009855,0.9927986149514636,Crime_Domain_Rank,3873.0
S01009856,0.5379726185911792,Crime_Domain_Rank,3827.0
S01009857,0.722742819458791,Crime_Domain_Rank,3380.0
S01009858,0.5431402885660231,Crime_Domain_Rank,3272.0
S01009859,0.09824630013209053,Crime_Domain_Rank,253.0
S01009860,0.1819663437564601,Crime_Domain_Rank,279.0
S01009861,0.109741835923184,Crime_Domain_Rank,490.0
S01009862,0.17484817833312224,Crime_Domain_Rank,170.0
S01009863,0.473553852656651,Crime_Domain_Rank,555.0
S01009864,0.09504570095822565,Crime_Domain_Rank,808.0
S01009865,0.3598244034773102,Crime_Domain_Rank,2660.0
S01009866,0.06460805345676189,Crime_Domain_Rank,1173.0
S01009867,0.2766070313874808,Crime_Domain_Rank,1372.0
S01009868,0.24158392896581074,Crime_Domain_Rank,2701.0
S01009869,0.3119841761284078,Crime_Domain_Rank,1231.0
S01009870,0.45527582383339305,Crime_Domain_Rank,1259.0
S01009871,0.662246550367999,Crime_Domain_Rank,1302.0
S01009872,0.5866252060737134,Crime_Domain_Rank,764.0
S01009873,0.3481129877903295,Crime_Domain_Rank,939.0
S01009874,0.603898471551767,Crime_Domain_Rank,724.0
S01009875,0.3457296793343058,Crime_Domain_Rank,1060.0
S01009876,0.4224199802981488,Crime_Domain_Rank,882.0
S01009877,0.8758290420245808,Crime_Domain_Rank,4283.0
S01009878,0.5198944231027023,Crime_Domain_Rank,1785.0
S01009879,0.5968367578910888,Crime_Domain_Rank,3535.0
S01009880,0.2615249843177856,Crime_Domain_Rank,2990.0
S01009881,0.16810265164331584,Crime_Domain_Rank,1382.0
S01009882,0.0799049354782111,Crime_Domain_Rank,1409.0
S01009883,0.23594241463541393,Crime_Domain_Rank,1839.0
S01009884,0.364135116529918,Crime_Domain_Rank,1332.0
S01009885,0.5529842590379651,Crime_Domain_Rank,2537.0
S01009886,0.5119824947099606,Crime_Domain_Rank,2151.0
S01009887,0.6559723432213543,Crime_Domain_Rank,197.0
S01009888,0.5345278083443954,Crime_Domain_Rank,748.0
S01009889,0.5353467601944325,Crime_Domain_Rank,377.0
S01009890,0.6106093515550023,Crime_Domain_Rank,717.0
S01009891,0.36905832576014835,Crime_Domain_Rank,800.0
S01009892,0.5308264814390071,Crime_Domain_Rank,840.0
S01009893,0.5453647663260103,Crime_Domain_Rank,397.0
S01009894,0.6602418853289349,Crime_Domain_Rank,1396.0
S01009895,0.47189280755636054,Crime_Domain_Rank,768.0
S01009896,0.2821847898118009,Crime_Domain_Rank,2001.0
S01009897,0.5907980757921791,Crime_Domain_Rank,1284.0
S01009898,0.5014190727547385,Crime_Domain_Rank,1343.0
S01009899,0.3793759954453647,Crime_Domain_Rank,2956.0
S01009900,0.2943247957263297,Crime_Domain_Rank,4293.0
S01009901,0.1634985952108704,Crime_Domain_Rank,2088.0
S01009902,0.2441111581854606,Crime_Domain_Rank,2196.0
S01009903,0.2761310170562916,Crime_Domain_Rank,1211.0
S01009904,0.22701950018193007,Crime_Domain_Rank,462.0
S01009905,0.46532119774331904,Crime_Domain_Rank,176.0
S01009906,0.6176787806288407,Crime_Domain_Rank,419.0
S01009907,0.46649043194029804,Crime_Domain_Rank,662.0
S01009908,0.603152418895986,Crime_Domain_Rank,1153.0
S01009909,0.5685757184856101,Crime_Domain_Rank,754.0
S01009910,0.5493553733407359,Crime_Domain_Rank,704.0
S01009911,0.24516955227405737,Crime_Domain_Rank,2866.0
S01009912,0.5564752066932833,Crime_Domain_Rank,1193.0
S01009913,1.1757426034382654,Crime_Domain_Rank,1269.0
S01009914,0.9034671642279417,Crime_Domain_Rank,3607.0
S01009915,0.2421083008554231,Crime_Domain_Rank,1834.0
S01009916,0.6094177429725336,Crime_Domain_Rank,4733.0
S01009917,0.4723752065092587,Crime_Domain_Rank,4388.0
S01009918,0.4560127680906206,Crime_Domain_Rank,4543.0
S01009919,0.4755969379950055,Crime_Domain_Rank,635.0
S01009920,0.14213542674565383,Crime_Domain_Rank,3556.0
S01009921,0.27396889536012525,Crime_Domain_Rank,1521.0
S01009922,0.47715574554969153,Crime_Domain_Rank,4051.0
S01009923,0.5743924803316867,Crime_Domain_Rank,3561.0
S01009924,0.5191198482179001,Crime_Domain_Rank,1931.0
S01009925,0.6884038609318238,Crime_Domain_Rank,2077.0
S01009926,0.6832140249591071,Crime_Domain_Rank,2856.0
S01009927,0.8465592768012875,Crime_Domain_Rank,3028.0
S01009928,0.5407737499841119,Crime_Domain_Rank,5871.0
S01009929,0.30887457895755477,Crime_Domain_Rank,5003.0
S01009930,0.32730008814847295,Crime_Domain_Rank,2595.0
S01009931,0.725556910725972,Crime_Domain_Rank,3812.0
S01009932,0.6728230583762428,Crime_Domain_Rank,3791.0
S01009933,0.24481298989480174,Crime_Domain_Rank,1116.0
S01009934,0.41479025446646084,Crime_Domain_Rank,1830.0
S01009935,0.08221564267807653,Crime_Domain_Rank,1028.0
S01009936,0.2564801123424632,Crime_Domain_Rank,1488.0
S01009937,0.7798779747885098,Crime_Domain_Rank,214.0
S01009938,0.41473294696583285,Crime_Domain_Rank,1128.0
S01009939,0.47899022713576206,Crime_Domain_Rank,487.0
S01009940,0.2688431640540524,Crime_Domain_Rank,625.0
S01009941,0.4676766227038076,Crime_Domain_Rank,5769.0
S01009942,0.7153607141892405,Crime_Domain_Rank,1131.0
S01009943,0.4916267091175721,Crime_Domain_Rank,260.0
S01009944,1.0541991405533864,Crime_Domain_Rank,1886.0
S01009945,0.4942480159892282,Crime_Domain_Rank,1588.0
S01009946,0.36336182699911956,Crime_Domain_Rank,2668.0
S01009947,0.8408938489316247,Crime_Domain_Rank,5045.0
S01009948,0.6138335724461097,Crime_Domain_Rank,2290.0
S01009949,0.5277596978131394,Crime_Domain_Rank,3540.0
S01009950,1.227315911735807,Crime_Domain_Rank,6301.0
S01009951,1.0513268332299721,Crime_Domain_Rank,3718.0
S01009952,0.6352248166905842,Crime_Domain_Rank,4585.0
S01009953,0.744133931977481,Crime_Domain_Rank,2484.0
S01009954,0.7041329286598232,Crime_Domain_Rank,598.0
S01009955,0.6316572403453382,Crime_Domain_Rank,1779.0
S01009956,1.0084255680822058,Crime_Domain_Rank,4189.0
S01009957,0.9644629327521305,Crime_Domain_Rank,2452.0
S01009958,0.6339969107926572,Crime_Domain_Rank,6033.0
S01009959,1.2556506760214212,Crime_Domain_Rank,5916.0
S01009960,1.0986476938756458,Crime_Domain_Rank,6214.0
S01009961,0.8091601673261068,Crime_Domain_Rank,1373.0
S01009962,0.8386461179476253,Crime_Domain_Rank,5235.0
S01009963,0.6200328508630816,Crime_Domain_Rank,5768.0
